Date,AMZN
2017-10-26,972.4299926757812
2017-10-27,1100.949951171875
2017-10-30,1110.8499755859375
2017-10-31,1105.280029296875
2017-11-01,1103.6800537109375
2017-11-02,1094.219970703125
2017-11-03,1111.5999755859375
2017-11-06,1120.6600341796875
2017-11-07,1123.1700439453125
2017-11-08,1132.8800048828125
2017-11-09,1129.1300048828125
2017-11-10,1125.3499755859375
2017-11-13,1129.1700439453125
2017-11-14,1136.8399658203125
2017-11-15,1126.68994140625
2017-11-16,1137.2900390625
2017-11-17,1129.8800048828125
2017-11-20,1126.31005859375
2017-11-21,1139.489990234375
2017-11-22,1156.1600341796875
2017-11-24,1186.0
2017-11-27,1195.8299560546875
2017-11-28,1193.5999755859375
2017-11-29,1161.27001953125
2017-11-30,1176.75
2017-12-01,1162.3499755859375
2017-12-04,1133.949951171875
2017-12-05,1141.5699462890625
2017-12-06,1152.3499755859375
2017-12-07,1159.7900390625
2017-12-08,1162.0
2017-12-11,1168.9200439453125
2017-12-12,1165.0799560546875
2017-12-13,1164.1300048828125
2017-12-14,1174.260009765625
2017-12-15,1179.1400146484375
2017-12-18,1190.5799560546875
2017-12-19,1187.3800048828125
2017-12-20,1177.6199951171875
2017-12-21,1174.760009765625
2017-12-22,1168.3599853515625
2017-12-26,1176.760009765625
2017-12-27,1182.260009765625
2017-12-28,1186.0999755859375
2017-12-29,1169.469970703125
2018-01-02,1189.010009765625
2018-01-03,1204.199951171875
2018-01-04,1209.5899658203125
2018-01-05,1229.1400146484375
2018-01-08,1246.8699951171875
2018-01-09,1252.699951171875
2018-01-10,1254.3299560546875
2018-01-11,1276.6800537109375
2018-01-12,1305.199951171875
2018-01-16,1304.8599853515625
2018-01-17,1295.0
2018-01-18,1293.3199462890625
2018-01-19,1294.5799560546875
2018-01-22,1327.31005859375
2018-01-23,1362.5400390625
2018-01-24,1357.510009765625
2018-01-25,1377.949951171875
2018-01-26,1402.050048828125
2018-01-29,1417.6800537109375
2018-01-30,1437.8199462890625
2018-01-31,1450.8900146484375
2018-02-01,1390.0
2018-02-02,1429.949951171875
2018-02-05,1390.0
2018-02-06,1442.8399658203125
2018-02-07,1416.780029296875
2018-02-08,1350.5
2018-02-09,1339.5999755859375
2018-02-12,1386.22998046875
2018-02-13,1414.510009765625
2018-02-14,1451.050048828125
2018-02-15,1461.760009765625
2018-02-16,1448.68994140625
2018-02-20,1468.3499755859375
2018-02-21,1482.9200439453125
2018-02-22,1485.3399658203125
2018-02-23,1500.0
2018-02-26,1521.949951171875
2018-02-27,1511.97998046875
2018-02-28,1512.449951171875
2018-03-01,1493.449951171875
2018-03-02,1500.25
2018-03-05,1523.6099853515625
2018-03-06,1537.6400146484375
2018-03-07,1545.0
2018-03-08,1551.8599853515625
2018-03-09,1578.8900146484375
2018-03-12,1598.3900146484375
2018-03-13,1588.1800537109375
2018-03-14,1591.0
2018-03-15,1582.3199462890625
2018-03-16,1571.6800537109375
2018-03-19,1544.9300537109375
2018-03-20,1586.510009765625
2018-03-21,1581.8599853515625
2018-03-22,1544.9200439453125
2018-03-23,1495.56005859375
2018-03-26,1555.8599853515625
2018-03-27,1497.050048828125
2018-03-28,1431.4200439453125
2018-03-29,1447.3399658203125
2018-04-02,1371.989990234375
2018-04-03,1392.050048828125
2018-04-04,1410.5699462890625
2018-04-05,1451.75
2018-04-06,1405.22998046875
2018-04-09,1406.0799560546875
2018-04-10,1436.219970703125
2018-04-11,1427.050048828125
2018-04-12,1448.5
2018-04-13,1430.7900390625
2018-04-16,1441.5
2018-04-17,1503.8299560546875
2018-04-18,1527.8399658203125
2018-04-19,1556.9100341796875
2018-04-20,1527.489990234375
2018-04-23,1517.8599853515625
2018-04-24,1460.0899658203125
2018-04-25,1460.1700439453125
2018-04-26,1517.9599609375
2018-04-27,1572.6199951171875
2018-04-30,1566.1300048828125
2018-05-01,1582.260009765625
2018-05-02,1569.6800537109375
2018-05-03,1572.0799560546875
2018-05-04,1580.949951171875
2018-05-07,1600.1400146484375
2018-05-08,1592.3900146484375
2018-05-09,1608.0
2018-05-10,1609.0799560546875
2018-05-11,1602.9100341796875
2018-05-14,1601.5400390625
2018-05-15,1576.1199951171875
2018-05-16,1587.280029296875
2018-05-17,1581.760009765625
2018-05-18,1574.3699951171875
2018-05-21,1585.4599609375
2018-05-22,1581.4000244140625
2018-05-23,1601.8599853515625
2018-05-24,1603.0699462890625
2018-05-25,1610.1500244140625
2018-05-29,1612.8699951171875
2018-05-30,1624.8900146484375
2018-05-31,1629.6199951171875
2018-06-01,1641.5400390625
2018-06-04,1665.27001953125
2018-06-05,1696.3499755859375
2018-06-06,1695.75
2018-06-07,1689.300048828125
2018-06-08,1683.989990234375
2018-06-11,1689.1199951171875
2018-06-12,1698.75
2018-06-13,1704.8599853515625
2018-06-14,1723.8599853515625
2018-06-15,1715.969970703125
2018-06-18,1723.7900390625
2018-06-19,1734.780029296875
2018-06-20,1750.0799560546875
2018-06-21,1730.219970703125
2018-06-22,1715.6700439453125
2018-06-25,1663.1500244140625
2018-06-26,1691.0899658203125
2018-06-27,1660.510009765625
2018-06-28,1701.449951171875
2018-06-29,1699.800048828125
2018-07-02,1713.780029296875
2018-07-03,1693.9599609375
2018-07-05,1699.72998046875
2018-07-06,1710.6300048828125
2018-07-09,1739.02001953125
2018-07-10,1743.0699462890625
2018-07-11,1755.0
2018-07-12,1796.6199951171875
2018-07-13,1813.030029296875
2018-07-16,1822.489990234375
2018-07-17,1843.9300537109375
2018-07-18,1842.9200439453125
2018-07-19,1812.969970703125
2018-07-20,1813.699951171875
2018-07-23,1802.0
2018-07-24,1829.239990234375
2018-07-25,1863.6099853515625
2018-07-26,1808.0
2018-07-27,1817.27001953125
2018-07-30,1779.219970703125
2018-07-31,1777.43994140625
2018-08-01,1797.1700439453125
2018-08-02,1834.3299560546875
2018-08-03,1823.2900390625
2018-08-06,1847.75
2018-08-07,1862.47998046875
2018-08-08,1886.52001953125
2018-08-09,1898.52001953125
2018-08-10,1886.300048828125
2018-08-13,1896.199951171875
2018-08-14,1919.6500244140625
2018-08-15,1882.6199951171875
2018-08-16,1886.52001953125
2018-08-17,1882.219970703125
2018-08-20,1876.7099609375
2018-08-21,1883.4200439453125
2018-08-22,1904.9000244140625
2018-08-23,1902.9000244140625
2018-08-24,1905.3900146484375
2018-08-27,1927.6800537109375
2018-08-28,1932.8199462890625
2018-08-29,1998.0999755859375
2018-08-30,2002.3800048828125
2018-08-31,2012.7099609375
2018-09-04,2039.510009765625
2018-09-05,1994.8199462890625
2018-09-06,1958.31005859375
2018-09-07,1952.0699462890625
2018-09-10,1939.010009765625
2018-09-11,1987.1500244140625
2018-09-12,1990.0
2018-09-13,1989.8699951171875
2018-09-14,1970.18994140625
2018-09-17,1908.030029296875
2018-09-18,1941.050048828125
2018-09-19,1926.4200439453125
2018-09-20,1944.300048828125
2018-09-21,1915.010009765625
2018-09-24,1934.3599853515625
2018-09-25,1974.550048828125
2018-09-26,1974.8499755859375
2018-09-27,2012.97998046875
2018-09-28,2003.0
2018-10-01,2004.3599853515625
2018-10-02,1971.31005859375
2018-10-03,1952.760009765625
2018-10-04,1909.4200439453125
2018-10-05,1889.6500244140625
2018-10-08,1864.4200439453125
2018-10-09,1870.3199462890625
2018-10-10,1755.25
2018-10-11,1719.3599853515625
2018-10-12,1788.6099853515625
2018-10-15,1760.949951171875
2018-10-16,1819.9599609375
2018-10-17,1831.72998046875
2018-10-18,1770.719970703125
2018-10-19,1764.030029296875
2018-10-22,1789.300048828125
2018-10-23,1768.699951171875
2018-10-24,1664.199951171875
2018-10-25,1782.1700439453125
2018-10-26,1642.81005859375
2018-10-29,1538.8800048828125
2018-10-30,1530.4200439453125
2018-10-31,1598.010009765625
2018-11-01,1665.530029296875
2018-11-02,1665.530029296875
2018-11-05,1627.800048828125
2018-11-06,1642.81005859375
2018-11-07,1755.489990234375
2018-11-08,1754.9100341796875
2018-11-09,1712.4300537109375
2018-11-12,1636.8499755859375
2018-11-13,1631.1700439453125
2018-11-14,1599.010009765625
2018-11-15,1619.43994140625
2018-11-16,1593.4100341796875
2018-11-19,1512.2900390625
2018-11-20,1495.4599609375
2018-11-21,1516.72998046875
2018-11-23,1502.06005859375
2018-11-26,1581.3299560546875
2018-11-27,1581.4200439453125
2018-11-28,1677.75
2018-11-29,1673.5699462890625
2018-11-30,1690.1700439453125
2018-12-03,1772.3599853515625
2018-12-04,1668.4000244140625
2018-12-06,1699.18994140625
2018-12-07,1629.1300048828125
2018-12-10,1641.030029296875
2018-12-11,1643.239990234375
2018-12-12,1663.5400390625
2018-12-13,1658.3800048828125
2018-12-14,1591.9100341796875
2018-12-17,1520.9100341796875
2018-12-18,1551.47998046875
2018-12-19,1495.0799560546875
2018-12-20,1460.8299560546875
2018-12-21,1377.449951171875
2018-12-24,1343.9599609375
2018-12-26,1470.9000244140625
2018-12-27,1461.6400146484375
2018-12-28,1478.02001953125
2018-12-31,1501.969970703125
2019-01-02,1539.1300048828125
2019-01-03,1500.280029296875
2019-01-04,1575.3900146484375
2019-01-07,1629.510009765625
2019-01-08,1656.5799560546875
2019-01-09,1659.4200439453125
2019-01-10,1656.219970703125
2019-01-11,1640.56005859375
2019-01-14,1617.2099609375
2019-01-15,1674.56005859375
2019-01-16,1683.780029296875
2019-01-17,1693.219970703125
2019-01-18,1696.199951171875
2019-01-22,1632.1700439453125
2019-01-23,1640.02001953125
2019-01-24,1654.9300537109375
2019-01-25,1670.5699462890625
2019-01-28,1637.8900146484375
2019-01-29,1593.8800048828125
2019-01-30,1670.4300537109375
2019-01-31,1718.72998046875
2019-02-01,1626.22998046875
2019-02-04,1633.31005859375
2019-02-05,1658.81005859375
2019-02-06,1640.260009765625
2019-02-07,1614.3699951171875
2019-02-08,1588.219970703125
2019-02-11,1591.0
2019-02-12,1638.010009765625
2019-02-13,1640.0
2019-02-14,1622.6500244140625
2019-02-15,1607.949951171875
2019-02-19,1627.5799560546875
2019-02-20,1622.0999755859375
2019-02-21,1619.43994140625
2019-02-22,1631.56005859375
2019-02-25,1633.0
2019-02-26,1636.4000244140625
2019-02-27,1641.0899658203125
2019-02-28,1639.8299560546875
2019-03-01,1671.72998046875
2019-03-04,1696.1700439453125
2019-03-05,1692.4300537109375
2019-03-06,1668.949951171875
2019-03-07,1625.949951171875
2019-03-08,1620.800048828125
2019-03-11,1670.6199951171875
2019-03-12,1673.0999755859375
2019-03-13,1690.81005859375
2019-03-14,1686.219970703125
2019-03-15,1712.3599853515625
2019-03-18,1742.1500244140625
2019-03-19,1761.8499755859375
2019-03-20,1797.27001953125
2019-03-21,1819.260009765625
2019-03-22,1764.77001953125
2019-03-25,1774.260009765625
2019-03-26,1783.760009765625
2019-03-27,1765.699951171875
2019-03-28,1773.4200439453125
2019-03-29,1780.75
2019-04-01,1814.18994140625
2019-04-02,1813.97998046875
2019-04-03,1820.699951171875
2019-04-04,1818.8599853515625
2019-04-05,1837.280029296875
2019-04-08,1849.8599853515625
2019-04-09,1835.8399658203125
2019-04-10,1847.3299560546875
2019-04-11,1844.0699462890625
2019-04-12,1843.06005859375
2019-04-15,1844.8699951171875
2019-04-16,1863.0400390625
2019-04-17,1864.8199462890625
2019-04-18,1861.68994140625
2019-04-22,1887.31005859375
2019-04-23,1923.77001953125
2019-04-24,1901.75
2019-04-25,1902.25
2019-04-26,1950.6300048828125
2019-04-29,1938.4300537109375
2019-04-30,1926.52001953125
2019-05-01,1911.52001953125
2019-05-02,1900.8199462890625
2019-05-03,1962.4599609375
2019-05-06,1950.550048828125
2019-05-07,1921.0
2019-05-08,1917.77001953125
2019-05-09,1899.8699951171875
2019-05-10,1889.97998046875
2019-05-13,1822.6800537109375
2019-05-14,1840.1199951171875
2019-05-15,1871.1500244140625
2019-05-16,1907.5699462890625
2019-05-17,1869.0
2019-05-20,1858.969970703125
2019-05-21,1857.52001953125
2019-05-22,1859.6800537109375
2019-05-23,1815.47998046875
2019-05-24,1823.280029296875
2019-05-28,1836.4300537109375
2019-05-29,1819.18994140625
2019-05-30,1816.3199462890625
2019-05-31,1775.0699462890625
2019-06-03,1692.68994140625
2019-06-04,1729.56005859375
2019-06-05,1738.5
2019-06-06,1754.3599853515625
2019-06-07,1804.030029296875
2019-06-10,1860.6300048828125
2019-06-11,1863.699951171875
2019-06-12,1855.3199462890625
2019-06-13,1870.300048828125
2019-06-14,1869.6700439453125
2019-06-17,1886.030029296875
2019-06-18,1901.3699951171875
2019-06-19,1908.7900390625
2019-06-20,1918.18994140625
2019-06-21,1911.300048828125
2019-06-24,1913.9000244140625
2019-06-25,1878.27001953125
2019-06-26,1897.8299560546875
2019-06-27,1904.280029296875
2019-06-28,1893.6300048828125
2019-07-01,1922.18994140625
2019-07-02,1934.31005859375
2019-07-03,1939.0
2019-07-05,1942.9100341796875
2019-07-08,1952.3199462890625
2019-07-09,1988.300048828125
2019-07-10,2017.4100341796875
2019-07-11,2001.0699462890625
2019-07-12,2011.0
2019-07-15,2020.989990234375
2019-07-16,2009.9000244140625
2019-07-17,1992.030029296875
2019-07-18,1977.9000244140625
2019-07-19,1964.52001953125
2019-07-22,1985.6300048828125
2019-07-23,1994.489990234375
2019-07-24,2000.81005859375
2019-07-25,1973.8199462890625
2019-07-26,1943.050048828125
2019-07-29,1912.449951171875
2019-07-30,1898.530029296875
2019-07-31,1866.780029296875
2019-08-01,1855.3199462890625
2019-08-02,1823.239990234375
2019-08-05,1765.1300048828125
2019-08-06,1787.8299560546875
2019-08-07,1793.4000244140625
2019-08-08,1832.8900146484375
2019-08-09,1807.5799560546875
2019-08-12,1784.9200439453125
2019-08-13,1824.3399658203125
2019-08-14,1762.9599609375
2019-08-15,1776.1199951171875
2019-08-16,1792.5699462890625
2019-08-19,1816.1199951171875
2019-08-20,1801.3800048828125
2019-08-21,1823.5400390625
2019-08-22,1804.6600341796875
2019-08-23,1749.6199951171875
2019-08-26,1768.8699951171875
2019-08-27,1761.8299560546875
2019-08-28,1764.25
2019-08-29,1786.4000244140625
2019-08-30,1776.2900390625
2019-09-03,1789.8399658203125
2019-09-04,1800.6199951171875
2019-09-05,1840.719970703125
2019-09-06,1833.510009765625
2019-09-09,1831.3499755859375
2019-09-10,1820.550048828125
2019-09-11,1822.989990234375
2019-09-12,1843.550048828125
2019-09-13,1839.3399658203125
2019-09-16,1807.8399658203125
2019-09-17,1822.550048828125
2019-09-18,1817.4599609375
2019-09-19,1821.5
2019-09-20,1794.1600341796875
2019-09-23,1785.300048828125
2019-09-24,1741.6099853515625
2019-09-25,1768.3299560546875
2019-09-26,1739.8399658203125
2019-09-27,1725.449951171875
2019-09-30,1735.9100341796875
2019-10-01,1735.6500244140625
2019-10-02,1713.22998046875
2019-10-03,1724.4200439453125
2019-10-04,1739.6500244140625
2019-10-07,1732.6600341796875
2019-10-08,1705.510009765625
2019-10-09,1721.989990234375
2019-10-10,1720.260009765625
2019-10-11,1731.9200439453125
2019-10-14,1736.4300537109375
2019-10-15,1767.3800048828125
2019-10-16,1777.4300537109375
2019-10-17,1787.47998046875
2019-10-18,1757.510009765625
2019-10-21,1785.6600341796875
2019-10-22,1765.72998046875
2019-10-23,1762.1700439453125
2019-10-24,1780.780029296875
2019-10-25,1761.3299560546875
2019-10-28,1777.0799560546875
2019-10-29,1762.7099609375
2019-10-30,1779.989990234375
2019-10-31,1776.6600341796875
2019-11-01,1791.43994140625
2019-11-04,1804.6600341796875
2019-11-05,1801.7099609375
2019-11-06,1795.77001953125
2019-11-07,1788.199951171875
2019-11-08,1785.8800048828125
2019-11-11,1771.6500244140625
2019-11-12,1778.0
2019-11-13,1753.1099853515625
2019-11-14,1754.5999755859375
2019-11-15,1739.489990234375
2019-11-18,1752.530029296875
2019-11-19,1752.7900390625
2019-11-20,1745.530029296875
2019-11-21,1734.7099609375
2019-11-22,1745.719970703125
2019-11-25,1773.8399658203125
2019-11-26,1796.93994140625
2019-11-27,1818.510009765625
2019-11-29,1800.800048828125
2019-12-02,1781.5999755859375
2019-12-03,1769.9599609375
2019-12-04,1760.68994140625
2019-12-05,1740.47998046875
2019-12-06,1751.5999755859375
2019-12-09,1749.510009765625
2019-12-10,1739.2099609375
2019-12-11,1748.719970703125
2019-12-12,1760.3299560546875
2019-12-13,1760.93994140625
2019-12-16,1769.2099609375
2019-12-17,1790.6600341796875
2019-12-18,1784.030029296875
2019-12-19,1792.280029296875
2019-12-20,1786.5
2019-12-23,1793.0
2019-12-24,1789.2099609375
2019-12-26,1868.77001953125
2019-12-27,1869.800048828125
2019-12-30,1846.8900146484375
2019-12-31,1847.8399658203125
2020-01-02,1898.010009765625
2020-01-03,1874.969970703125
2020-01-06,1902.8800048828125
2020-01-07,1906.8599853515625
2020-01-08,1891.969970703125
2020-01-09,1901.050048828125
2020-01-10,1883.1600341796875
2020-01-13,1891.300048828125
2020-01-14,1869.43994140625
2020-01-15,1862.02001953125
2020-01-16,1877.93994140625
2020-01-17,1864.719970703125
2020-01-21,1892.0
2020-01-22,1887.4599609375
2020-01-23,1884.5799560546875
2020-01-24,1861.6400146484375
2020-01-27,1828.3399658203125
2020-01-28,1853.25
2020-01-29,1858.0
2020-01-30,1870.6800537109375
2020-01-31,2008.719970703125
2020-02-03,2004.199951171875
2020-02-04,2049.669921875
2020-02-05,2039.8699951171875
2020-02-06,2050.22998046875
2020-02-07,2079.280029296875
2020-02-10,2133.909912109375
2020-02-11,2150.800048828125
2020-02-12,2160.0
2020-02-13,2149.8701171875
2020-02-14,2134.8701171875
2020-02-18,2155.669921875
2020-02-19,2170.219970703125
2020-02-20,2153.10009765625
2020-02-21,2095.969970703125
2020-02-24,2009.2900390625
2020-02-25,1972.739990234375
2020-02-26,1979.5899658203125
2020-02-27,1884.300048828125
2020-02-28,1883.75
2020-03-02,1953.949951171875
2020-03-03,1908.989990234375
2020-03-04,1975.8299560546875
2020-03-05,1924.030029296875
2020-03-06,1901.0899658203125
2020-03-09,1800.6099853515625
2020-03-10,1891.8199462890625
2020-03-11,1820.8599853515625
2020-03-12,1676.6099853515625
2020-03-13,1785.0
2020-03-16,1689.1500244140625
2020-03-17,1807.8399658203125
2020-03-18,1830.0
2020-03-19,1880.9300537109375
2020-03-20,1846.0899658203125
2020-03-23,1902.8299560546875
2020-03-24,1940.0999755859375
2020-03-25,1885.8399658203125
2020-03-26,1955.489990234375
2020-03-27,1900.0999755859375
2020-03-30,1963.949951171875
2020-03-31,1949.719970703125
2020-04-01,1907.699951171875
2020-04-02,1918.8299560546875
2020-04-03,1906.5899658203125
2020-04-06,1997.5899658203125
2020-04-07,2011.5999755859375
2020-04-08,2043.0
2020-04-09,2042.760009765625
2020-04-13,2168.8701171875
2020-04-14,2283.320068359375
2020-04-15,2307.679931640625
2020-04-16,2408.18994140625
2020-04-17,2375.0
2020-04-20,2393.610107421875
2020-04-21,2328.1201171875
2020-04-22,2363.489990234375
2020-04-23,2399.449951171875
2020-04-24,2410.219970703125
2020-04-27,2376.0
2020-04-28,2314.080078125
2020-04-29,2372.7099609375
2020-04-30,2474.0
2020-05-01,2286.0400390625
2020-05-04,2315.989990234375
2020-05-05,2317.800048828125
2020-05-06,2351.260009765625
2020-05-07,2367.610107421875
2020-05-08,2379.610107421875
2020-05-11,2409.0
2020-05-12,2356.949951171875
2020-05-13,2367.919921875
2020-05-14,2388.85009765625
2020-05-15,2409.780029296875
2020-05-18,2426.260009765625
2020-05-19,2449.330078125
2020-05-20,2497.93994140625
2020-05-21,2446.739990234375
2020-05-22,2436.8798828125
2020-05-26,2421.860107421875
2020-05-27,2410.389892578125
2020-05-28,2401.10009765625
2020-05-29,2442.3701171875
2020-06-01,2471.0400390625
2020-06-02,2472.409912109375
2020-06-03,2478.39990234375
2020-06-04,2460.60009765625
2020-06-05,2483.0
2020-06-08,2524.06005859375
2020-06-09,2600.860107421875
2020-06-10,2647.449951171875
2020-06-11,2557.9599609375
2020-06-12,2545.02001953125
2020-06-15,2572.679931640625
2020-06-16,2615.27001953125
2020-06-17,2640.97998046875
2020-06-18,2653.97998046875
2020-06-19,2675.010009765625
2020-06-22,2713.820068359375
2020-06-23,2764.409912109375
2020-06-24,2734.39990234375
2020-06-25,2754.580078125
2020-06-26,2692.8701171875
2020-06-29,2680.3798828125
2020-06-30,2758.820068359375
2020-07-01,2878.699951171875
2020-07-02,2890.300048828125
2020-07-06,3057.0400390625
2020-07-07,3000.1201171875
2020-07-08,3081.110107421875
2020-07-09,3182.6298828125
2020-07-10,3200.0
2020-07-13,3104.0
2020-07-14,3084.0
2020-07-15,3008.8701171875
2020-07-16,2999.89990234375
2020-07-17,2961.969970703125
2020-07-20,3196.840087890625
2020-07-21,3138.2900390625
2020-07-22,3099.909912109375
2020-07-23,2986.550048828125
2020-07-24,3008.909912109375
2020-07-27,3055.2099609375
2020-07-28,3000.330078125
2020-07-29,3033.530029296875
2020-07-30,3051.8798828125
2020-07-31,3164.679931640625
2020-08-03,3111.889892578125
2020-08-04,3138.830078125
2020-08-05,3205.030029296875
2020-08-06,3225.0
2020-08-07,3167.4599609375
2020-08-10,3148.159912109375
2020-08-11,3080.669921875
2020-08-12,3162.239990234375
2020-08-13,3161.02001953125
2020-08-14,3148.02001953125
2020-08-17,3182.409912109375
2020-08-18,3312.489990234375
2020-08-19,3260.47998046875
2020-08-20,3297.3701171875
2020-08-21,3284.719970703125
2020-08-24,3307.4599609375
2020-08-25,3346.489990234375
2020-08-26,3441.85009765625
2020-08-27,3400.0
2020-08-28,3401.800048828125
2020-08-31,3450.9599609375
2020-09-01,3499.1201171875
2020-09-02,3531.449951171875
2020-09-03,3368.0
2020-09-04,3294.6201171875
2020-09-08,3149.840087890625
2020-09-09,3268.610107421875
2020-09-10,3175.110107421875
2020-09-11,3116.219970703125
2020-09-14,3102.969970703125
2020-09-15,3156.1298828125
2020-09-16,3078.10009765625
2020-09-17,3008.72998046875
2020-09-18,2954.909912109375
2020-09-21,2960.469970703125
2020-09-22,3128.989990234375
2020-09-23,2999.860107421875
2020-09-24,3019.7900390625
2020-09-25,3095.1298828125
2020-09-28,3174.050048828125
2020-09-29,3144.8798828125
2020-09-30,3148.72998046875
2020-10-01,3221.260009765625
2020-10-02,3125.0
2020-10-05,3199.199951171875
2020-10-06,3099.9599609375
2020-10-07,3195.68994140625
2020-10-08,3190.550048828125
2020-10-09,3286.64990234375
2020-10-12,3442.929931640625
2020-10-13,3443.6298828125
2020-10-14,3363.7099609375
2020-10-15,3338.64990234375
2020-10-16,3272.7099609375
2020-10-19,3207.2099609375
2020-10-20,3217.010009765625
2020-10-21,3184.93994140625
2020-10-22,3176.39990234375
2020-10-23,3204.39990234375
2020-10-26,3207.0400390625
2020-10-27,3286.330078125
